original_name,authoritative_name,uni_id,uni_data_source,canonical_event_key,notes
University of Chicago,University of Chicago,144050,ipeds,20161005_Chicago_SymbolicDisplay_OtherIssue,
University of Chicago,University of Chicago,144050,ipeds,20161021_Chicago_Picketing_TransgenderIssue(Against),
University of Chicago,University of Chicago,144050,ipeds,20161021_Chicago_Rally_TransgenderIssues(For),
University of Chicago,University of Chicago,144050,ipeds,20161026_Chicago_Disruption_OtherIssue,
University of Chicago,University of Chicago,144050,ipeds,20170215_Chicago_Walkout_Trump(Against),
University of Chicago,University of Chicago,144050,ipeds,20170215_Chicago_Trump(For),
University of Chicago,University of Chicago,144050,ipeds,20170202_Chicago_Rally_Trump(Against),
University of Chicago,University of Chicago,144050,ipeds,20170301_Chicago_Rally_Labour,
University of Chicago,University of Chicago,144050,ipeds,20161101_Chicago_Disruption_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20161101_Chicago_SymbolicDisplay_OtherIssue,
University of Chicago,University of Chicago,144050,ipeds,20161104_Chicago_March_IndigenousIssues,
University of Chicago,University of Chicago,144050,ipeds,20161026_Chicago_InformationDistribution_OtherIssue,
University of Chicago,University of Chicago,144050,ipeds,20170210_Chicago_March_Immigration(For),
University of Chicago,University of Chicago,144050,ipeds,20161115_Chicago_Rally_IndigenousIssues,
University of Chicago,University of Chicago,144050,ipeds,20121001_Chicago_Disruption_NoIssue,
University of Chicago,University of Chicago,144050,ipeds,20130127_Chicago_Demonstration_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20170901_Chicago_Rally_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20170929_Chicago_Rally_Universitygovernance,
University of Chicago,University of Chicago,144050,ipeds,20171016_Chicago_Rally_Labour,
University of Chicago,University of Chicago,144050,ipeds,20171114_Chicago_Rally_OtherIssue,
University of Chicago,University of Chicago,144050,ipeds,20180118_Chicago_Rally_Universitygovernance,
University of Chicago,University of Chicago,144050,ipeds,20180125_Chicago_OtherForm_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20180130_Chicago_Sit-in_FarRight(Against),
University of Chicago,University of Chicago,144050,ipeds,20180130_Chicago_Petition_FarRight(Against),
University of Chicago,University of Chicago,144050,ipeds,20130201_Chicago_Demonstration_NoIssue,
University of Chicago,University of Chicago,144050,ipeds,20130223_Chicago_NoForm_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20180131_Chicago_Petition_SexualAssault,
University of Chicago,University of Chicago,144050,ipeds,20180201_Chicago_Rally_SexualAssault,
University of Chicago,University of Chicago,144050,ipeds,20180202_Chicago_Rally_Far-Right(Against),
University of Chicago,University of Chicago,144050,ipeds,20180202_Chicago_Rally_FreeSpeech,
University of Chicago,University of Chicago,144050,ipeds,20180207_Chicago_InformationDistribution_Environmental,
University of Chicago,University of Chicago,144050,ipeds,20180209_Chicago_Petition_Labour,
University of Chicago,University of Chicago,144050,ipeds,20180217_Chicago_OtherForm_CampusClimate,
University of Chicago,University of Chicago,144050,ipeds,20180404_Chicago_Rally_PoliceViolence,
University of Chicago,University of Chicago,144050,ipeds,20180406_Chicago_Rally_PoliceViolence,
University of Chicago,University of Chicago,144050,ipeds,20180527_Chicago_Petition_Reparations,
University of Chicago,University of Chicago,144050,ipeds,20180602_Chicago_March_Reparations,
University of Chicago,University of Chicago,144050,ipeds,20131120_Chicago_March_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20140519_Chicago_Occupation_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20150529_Chicago_March_SexualAssault,
University of Chicago,University of Chicago,144050,ipeds,20150305_Chicago_Disruption_UniversityGovernance,
University of Chicago,University of Chicago,144050,ipeds,20150417_Chicago_March_Environmental,
University of Chicago,University of Chicago,144050,ipeds,20150512_Chicago_March_PoliceViolence,
Appalachian State University,Appalachian State University,197869,ipeds,20160408_Boone_Sit-in_TransgenderIssues,
Appalachian State University,Appalachian State University,197869,ipeds,20151103_Boone_UniversityGovernance,
Appalachian State University,Appalachian State University,197869,ipeds,20160408_Boone_Sit-in_TransgenderIssues,
Naropa University,Naropa University,NA,NA,20150830_Boulder_Rally_AnimalRights,
Lock Haven University,Lock Haven University,NA,NA,20151118_LockHaven_Rally_AntiRacism,
Lock Haven University,Lock Haven University,NA,NA,20170202_LockHaven_OtherForm_UniversityGovernance,
Canisius College,Canisius College,NA,NA,20160410_Buffalo_Vigil_TransgenderIssue,
Canisius College,Canisius College,NA,NA,20161109_Buffalo_Rally_TrumpAgainst,
Canisius College,Canisius College,NA,NA,20171206_Buffalo_March_UniversityGovernance,
Canisius College,Canisius College,NA,NA,20180314_Buffalo_Walkout_GunControl,
Canisius College,Canisius College,NA,NA,20161109_Buffalo_Blockade_TrumpFor,
Canisius College,Canisius College,NA,NA,20171127_Buffalo_Petition_HateCrime,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20160428_Champaign_Blockade_PublicFunding,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20160429_Urbana_Blockade_PublicFunding,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20170419_Urbana_Rally_CampusClimate,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20170422_Urbana_March_PublicFunding,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20170130_Urbana_March_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20161118_Urbana_Rally_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20161024_Champaign_March_UniversityGovernance,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20161109_Champaign_Rally_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20161111_Champaign_Rally_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20170407_Champaign_Rally_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20160809_Champaign_Strike_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20160818_Champaign_Picketing_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171027_Urbana_Boycott_IndigenousIssues,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171027_Urbana_Rally_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171029_Urbana_Blockade_IndigenousIssues,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171007_Urbana_Rally_FreeSpeech,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171026_Urbana_Occupation_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20170119_Chicago_Rally_Immigration(For),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180116_Champaign_Rally_Economy,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180130_Champaign_Rally_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180124_Champaign_Rally_Trump(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180207_Champaign_Rally_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180226_Champaign_Strike_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180228_Champaign_March_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180301_Champaign_OtherForm_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180306_Champaign_March_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180315_Champaign_SymbolicDisplay_FarRight(for),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180315_Champaign_OtherForm_FarRight(against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180325_Champaign_Petition_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180403_Champaign_NoForm_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180417_Champaign_Information_Abortion(against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180418_Champaign_OtherForm_Abortion(Against),
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171001_Champaign_Blockade_Anti-Racism,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20180222_Champaign_Rally_Anti-Racism,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20171101_Virtual_Petition_Labor,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20141202_Champaign_March_PoliceViolence,
University of Illinois at Urbana Champaign,University of Illinois at Urbana-Champaign,NA,NA,20150213_Champaign_SymbolicDisplay_Environmental,
University of Tulsa,University of Tulsa,NA,NA,20151117_Tulsa_Rally_LGB+(For),
University of Tulsa,University of Tulsa,NA,NA,20160127_Tulsa_Disruption_Anti-Trump,
University of Tulsa,University of Tulsa,NA,NA,20180404_Tulsa_March_SexualAssault,
Oral Roberts University,Oral Roberts University,NA,NA,20160120_Tulsa_Disruption_Trump(Against),
Valdosta State University,Valdosta State University,141264,ipeds,20160229_Valdosta_Anti-Trump,
Valdosta State University,Valdosta State University,141264,ipeds,20160229_Valdosta_Anti-Trump,
Baylor University,Baylor University,223232,ipeds,20151114_Norman_Vigil_UniversityGovernance,
Baylor University,Baylor University,223232,ipeds,20160207_Waco_Petition_Sexualassault,
Baylor University,Baylor University,223232,ipeds,20161110_Waco_Demonstration_Trump(Against),
Baylor University,Baylor University,223232,ipeds,20161110_Waco_Demonstration_Trump(For),
Baylor University,Baylor University,223232,ipeds,20161110_Waco_SitIn_CampusClimate,
Baylor University,Baylor University,223232,ipeds,20161115_Waco_OtherForm_HateCrimes,
Elmhurst College,Elmhurst College,144962,ipeds,20160216_Chicago_Rally_PublicFunding,
Elmhurst College,Elmhurst College,144962,ipeds,20161024_Chicago_SymbolicDisplay_PublicFunding,
Elmhurst College,Elmhurst College,144962,ipeds,20160210_Elmhurst_OtherForm_PublicFunding,
Elmhurst College,Elmhurst College,144962,ipeds,20160216_Chicago_Rally_PublicFunding,
Elmhurst College,Elmhurst College,144962,ipeds,20171031_Elmhurst_Rally_LabourAndWork,
Elmhurst College,Elmhurst College,144962,ipeds,20180314_Elmhurst_Walkout_GunControl,
Elmhurst College,Elmhurst College,144962,ipeds,20161024_Chicago_SymbolicDisplay_PublicFunding,
California State University Fullerton,California State University-Fullerton,110565,ipeds,20160216_Fullerton_Rally_Labor&Work,
California State University Fullerton,California State University-Fullerton,110565,ipeds,20151110_Fullerton_Rally_Labor&Work,
California State University Fullerton,California State University-Fullerton,110565,ipeds,20161109_Fullerton_March_TrumpAgainst,
California State University Fullerton,California State University-Fullerton,110565,ipeds,20170208_Fullerton_March_ImmigrationFor,
